src,irsstub,incrange,variable,value,table_description,column_description
18in21id.xls,8,"    $35,000 under $40,000",id_pit,401631,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,9,"    $40,000 under $45,000",id_pit,456497,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,10,"    $45,000 under $50,000",id_pit,614497,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,11,"    $50,000 under $55,000",id_pit,849419,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,12,"    $55,000 under $60,000",id_pit,1020003,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,13,"    $60,000 under $75,000",id_pit,3703714,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,14,"    $75,000 under $100,000",id_pit,8034350,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,15,"    $100,000 under $200,000",id_pit,33420340,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,16,"    $200,000 under $500,000",id_pit,46284454,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,17,"    $500,000 under $1,000,000",id_pit,25265756,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,18,"    $1,000,000 under $1,500,000",id_pit,11169297,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,19,"    $1,500,000 under $2,000,000",id_pit,6974896,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,20,"    $2,000,000 under $5,000,000",id_pit,19028426,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,21,"    $5,000,000 under $10,000,000",id_pit,10949826,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,22,"    $10,000,000 or more",id_pit,30231676,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Income tax deduction
18in21id.xls,0,"All returns, total",nret_id_gst,4328926,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,1,"    Under $5,000",nret_id_gst,52196,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,2,"    $5,000 under $10,000",nret_id_gst,63801,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,3,"    $10,000 under $15,000",nret_id_gst,117410,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,4,"    $15,000 under $20,000",nret_id_gst,105830,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,5,"    $20,000 under $25,000",nret_id_gst,159249,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,6,"    $25,000 under $30,000",nret_id_gst,127015,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,7,"    $30,000 under $35,000",nret_id_gst,152443,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,8,"    $35,000 under $40,000",nret_id_gst,124215,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,9,"    $40,000 under $45,000",nret_id_gst,143484,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,10,"    $45,000 under $50,000",nret_id_gst,135265,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,11,"    $50,000 under $55,000",nret_id_gst,146368,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,12,"    $55,000 under $60,000",nret_id_gst,115937,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,13,"    $60,000 under $75,000",nret_id_gst,419262,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,14,"    $75,000 under $100,000",nret_id_gst,529760,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,15,"    $100,000 under $200,000",nret_id_gst,1066085,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,16,"    $200,000 under $500,000",nret_id_gst,631904,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,17,"    $500,000 under $1,000,000",nret_id_gst,154403,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,18,"    $1,000,000 under $1,500,000",nret_id_gst,36531,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,19,"    $1,500,000 under $2,000,000",nret_id_gst,15705,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,20,"    $2,000,000 under $5,000,000",nret_id_gst,22819,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,21,"    $5,000,000 under $10,000,000",nret_id_gst,5609,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,22,"    $10,000,000 or more",nret_id_gst,3637,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",Number of returns with general sales tax deduction
18in21id.xls,0,"All returns, total",id_gst,10843607,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,1,"    Under $5,000",id_gst,55419,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,2,"    $5,000 under $10,000",id_gst,53972,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,3,"    $10,000 under $15,000",id_gst,76983,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,4,"    $15,000 under $20,000",id_gst,71462,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,5,"    $20,000 under $25,000",id_gst,161586,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,6,"    $25,000 under $30,000",id_gst,136522,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,7,"    $30,000 under $35,000",id_gst,173685,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,8,"    $35,000 under $40,000",id_gst,174994,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,9,"    $40,000 under $45,000",id_gst,217143,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,10,"    $45,000 under $50,000",id_gst,215616,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,11,"    $50,000 under $55,000",id_gst,246728,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
18in21id.xls,12,"    $55,000 under $60,000",id_gst,173800,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",General sales tax deduction
